,Date,Open,High,Low,Close,Volume,Name,YearMonth
2454,2012-09-22,207.36,207.94,205.92,205.98,0.0,IBM,2012-09
2455,2012-09-23,207.36,207.94,205.92,205.98,0.0,IBM,2012-09
2456,2012-09-24,205.02,206.06,204.9,205.29,3511197.0,IBM,2012-09
2457,2012-09-25,205.6,207.32,204.95,204.98,3346760.0,IBM,2012-09
2458,2012-09-26,205.05,205.98,203.9,204.0,3423397.0,IBM,2012-09
2459,2012-09-27,204.37,206.9,204.14,205.91,2771977.0,IBM,2012-09
2460,2012-09-28,205.66,208.32,205.31,207.45,4910277.0,IBM,2012-09
2461,2012-09-29,205.66,208.32,205.31,207.45,0.0,IBM,2012-09
2462,2012-09-30,205.66,208.32,205.31,207.45,0.0,IBM,2012-09
2463,2012-10-01,208.01,211.75,207.94,210.47,5457453.0,IBM,2012-10
2464,2012-10-02,210.96,211.47,208.5,209.84,3320927.0,IBM,2012-10
2465,2012-10-03,209.94,211.3,209.3,210.51,3192215.0,IBM,2012-10
2466,2012-10-04,210.28,210.97,208.53,210.39,2957540.0,IBM,2012-10
2467,2012-10-05,211.15,211.79,210.06,210.59,2858352.0,IBM,2012-10
2468,2012-10-06,211.15,211.79,210.06,210.59,0.0,IBM,2012-10
2469,2012-10-07,211.15,211.79,210.06,210.59,0.0,IBM,2012-10
2470,2012-10-08,210.02,210.64,209.21,209.82,1982625.0,IBM,2012-10
2471,2012-10-09,209.95,210.74,207.7,207.99,3580564.0,IBM,2012-10
2472,2012-10-10,207.82,208.23,205.05,205.82,4025281.0,IBM,2012-10
2473,2012-10-11,206.57,207.27,205.63,205.76,2910149.0,IBM,2012-10
2474,2012-10-12,205.64,207.96,205.56,207.8,2711979.0,IBM,2012-10
2475,2012-10-13,205.64,207.96,205.56,207.8,0.0,IBM,2012-10
2476,2012-10-14,205.64,207.96,205.56,207.8,0.0,IBM,2012-10
2477,2012-10-15,208.88,209.4,207.82,208.93,3062956.0,IBM,2012-10
2478,2012-10-16,209.94,211.0,209.47,211.0,5632183.0,IBM,2012-10
2479,2012-10-17,201.21,203.41,198.55,200.63,12675634.0,IBM,2012-10
2480,2012-10-18,199.91,200.14,194.07,194.96,9296561.0,IBM,2012-10
2481,2012-10-19,195.29,196.08,193.18,193.36,6621563.0,IBM,2012-10
2482,2012-10-20,195.29,196.08,193.18,193.36,0.0,IBM,2012-10
2483,2012-10-21,195.29,196.08,193.18,193.36,0.0,IBM,2012-10
2484,2012-10-22,193.71,194.68,192.44,194.4,4404728.0,IBM,2012-10
2485,2012-10-23,193.53,194.0,190.94,191.25,4427470.0,IBM,2012-10
2486,2012-10-24,192.44,193.29,190.56,190.72,3738227.0,IBM,2012-10
2487,2012-10-25,191.41,192.44,190.71,191.6,3250670.0,IBM,2012-10
2488,2012-10-26,191.49,193.87,191.47,193.27,4006523.0,IBM,2012-10
2489,2012-10-27,191.49,193.87,191.47,193.27,0.0,IBM,2012-10
2490,2012-10-28,191.49,193.87,191.47,193.27,0.0,IBM,2012-10
2491,2012-10-29,191.49,193.87,191.47,193.27,0.0,IBM,2012-10
2492,2012-10-30,191.49,193.87,191.47,193.27,0.0,IBM,2012-10
2493,2012-10-31,194.8,196.41,193.63,194.53,6052235.0,IBM,2012-10
2494,2012-11-01,194.68,197.89,194.55,197.15,3758833.0,IBM,2012-11
2495,2012-11-02,197.53,198.0,193.29,193.43,4260781.0,IBM,2012-11
2496,2012-11-03,197.53,198.0,193.29,193.43,0.0,IBM,2012-11
2497,2012-11-04,197.53,198.0,193.29,193.43,0.0,IBM,2012-11
2498,2012-11-05,192.36,194.97,192.01,194.14,2736431.0,IBM,2012-11
2499,2012-11-06,195.26,196.75,194.68,195.07,3281085.0,IBM,2012-11
2500,2012-11-07,193.36,193.68,191.16,191.16,4746744.0,IBM,2012-11
2501,2012-11-08,191.4,191.81,190.09,190.1,3542464.0,IBM,2012-11
2502,2012-11-09,189.85,191.64,188.88,189.64,3671517.0,IBM,2012-11
2503,2012-11-10,189.85,191.64,188.88,189.64,0.0,IBM,2012-11
2504,2012-11-11,189.85,191.64,188.88,189.64,0.0,IBM,2012-11
2505,2012-11-12,190.03,190.77,187.41,189.25,3067509.0,IBM,2012-11
2506,2012-11-13,188.39,190.88,188.25,188.32,3407573.0,IBM,2012-11
2507,2012-11-14,189.14,189.27,185.28,185.51,4404535.0,IBM,2012-11
2508,2012-11-15,185.83,187.2,184.78,185.85,3412016.0,IBM,2012-11
2509,2012-11-16,186.33,187.56,185.1,186.94,4660780.0,IBM,2012-11
2510,2012-11-17,186.33,187.56,185.1,186.94,0.0,IBM,2012-11
2511,2012-11-18,186.33,187.56,185.1,186.94,0.0,IBM,2012-11
2512,2012-11-19,188.62,190.39,188.3,190.35,3588996.0,IBM,2012-11
2513,2012-11-20,189.88,190.11,188.25,189.2,3170318.0,IBM,2012-11
2514,2012-11-21,189.3,190.89,188.95,190.29,5189519.0,IBM,2012-11
2515,2012-11-22,189.3,190.89,188.95,190.29,0.0,IBM,2012-11
2516,2012-11-23,191.0,193.49,190.8,193.49,3877583.0,IBM,2012-11
2517,2012-11-24,191.0,193.49,190.8,193.49,0.0,IBM,2012-11
2518,2012-11-25,191.0,193.49,190.8,193.49,0.0,IBM,2012-11
2519,2012-11-26,192.45,193.37,191.77,192.88,5211360.0,IBM,2012-11
2520,2012-11-27,192.08,193.05,191.0,191.23,3291094.0,IBM,2012-11
2521,2012-11-28,190.98,192.04,189.27,191.98,3603596.0,IBM,2012-11
2522,2012-11-29,192.75,192.9,190.2,191.53,4077834.0,IBM,2012-11
2523,2012-11-30,191.75,192.0,189.5,190.07,4936587.0,IBM,2012-11
2524,2012-12-01,191.75,192.0,189.5,190.07,0.0,IBM,2012-12
2525,2012-12-02,191.75,192.0,189.5,190.07,0.0,IBM,2012-12
2526,2012-12-03,190.76,191.3,188.36,189.48,3349685.0,IBM,2012-12
2527,2012-12-04,189.71,190.75,189.02,189.36,3990733.0,IBM,2012-12
2528,2012-12-05,189.01,189.46,186.94,188.65,4202974.0,IBM,2012-12
2529,2012-12-06,189.17,190.18,188.41,189.7,3216900.0,IBM,2012-12
2530,2012-12-07,190.14,192.2,190.11,191.95,4091940.0,IBM,2012-12
2531,2012-12-08,190.14,192.2,190.11,191.95,0.0,IBM,2012-12
2532,2012-12-09,190.14,192.2,190.11,191.95,0.0,IBM,2012-12
2533,2012-12-10,192.17,193.54,191.65,192.62,3438406.0,IBM,2012-12
2534,2012-12-11,193.18,194.8,193.15,194.2,4143997.0,IBM,2012-12
2535,2012-12-12,194.6,194.75,192.46,192.95,4241964.0,IBM,2012-12
2536,2012-12-13,192.18,193.05,191.37,191.99,3623185.0,IBM,2012-12
2537,2012-12-14,191.69,193.4,191.26,191.76,3826833.0,IBM,2012-12
2538,2012-12-15,191.69,193.4,191.26,191.76,0.0,IBM,2012-12
2539,2012-12-16,191.69,193.4,191.26,191.76,0.0,IBM,2012-12
2540,2012-12-17,191.76,193.91,191.76,193.62,3792450.0,IBM,2012-12
2541,2012-12-18,193.85,195.92,193.84,195.69,4125879.0,IBM,2012-12
2542,2012-12-19,195.46,196.45,195.0,195.08,4270591.0,IBM,2012-12
2543,2012-12-20,194.47,194.95,193.16,194.77,4184552.0,IBM,2012-12
2544,2012-12-21,193.1,194.5,191.57,193.42,8226623.0,IBM,2012-12
2545,2012-12-22,193.1,194.5,191.57,193.42,0.0,IBM,2012-12
2546,2012-12-23,193.1,194.5,191.57,193.42,0.0,IBM,2012-12
2547,2012-12-24,193.05,193.83,192.02,192.4,1631202.0,IBM,2012-12
2548,2012-12-25,193.05,193.83,192.02,192.4,0.0,IBM,2012-12
2549,2012-12-26,192.21,193.53,190.95,191.95,2776550.0,IBM,2012-12
2550,2012-12-27,191.53,193.28,190.7,192.71,3967531.0,IBM,2012-12
2551,2012-12-28,191.11,192.22,189.83,189.83,3539396.0,IBM,2012-12
2552,2012-12-29,191.11,192.22,189.83,189.83,0.0,IBM,2012-12
2553,2012-12-30,191.11,192.22,189.83,189.83,0.0,IBM,2012-12
2554,2012-12-31,189.23,191.68,188.84,191.55,4685773.0,IBM,2012-12
2555,2013-01-01,189.23,191.68,188.84,191.55,0.0,IBM,2013-01
2556,2013-01-02,194.09,196.35,193.8,196.35,4234226.0,IBM,2013-01
2557,2013-01-03,195.67,196.29,194.44,195.27,3645161.0,IBM,2013-01
2558,2013-01-04,194.19,194.46,192.78,193.99,3380159.0,IBM,2013-01
2559,2013-01-05,194.19,194.46,192.78,193.99,0.0,IBM,2013-01
2560,2013-01-06,194.19,194.46,192.78,193.99,0.0,IBM,2013-01
2561,2013-01-07,193.4,193.78,192.34,193.14,2862276.0,IBM,2013-01
2562,2013-01-08,192.92,193.3,191.6,192.87,3028071.0,IBM,2013-01
2563,2013-01-09,193.48,193.49,191.65,192.32,3212230.0,IBM,2013-01
2564,2013-01-10,192.65,192.96,191.28,192.88,3608049.0,IBM,2013-01
2565,2013-01-11,194.15,195.0,192.9,194.45,3880667.0,IBM,2013-01
2566,2013-01-12,194.15,195.0,192.9,194.45,0.0,IBM,2013-01
2567,2013-01-13,194.15,195.0,192.9,194.45,0.0,IBM,2013-01
2568,2013-01-14,192.82,193.28,191.75,192.62,4174712.0,IBM,2013-01
2569,2013-01-15,191.31,192.73,190.39,192.5,4172034.0,IBM,2013-01
2570,2013-01-16,192.0,193.18,191.35,192.59,2963020.0,IBM,2013-01
2571,2013-01-17,193.85,194.46,193.24,193.65,3893754.0,IBM,2013-01
2572,2013-01-18,194.03,195.0,193.8,194.47,4560073.0,IBM,2013-01
2573,2013-01-19,194.03,195.0,193.8,194.47,0.0,IBM,2013-01
2574,2013-01-20,194.03,195.0,193.8,194.47,0.0,IBM,2013-01
2575,2013-01-21,194.03,195.0,193.8,194.47,0.0,IBM,2013-01
2576,2013-01-22,194.36,196.08,194.01,196.08,7172283.0,IBM,2013-01
2577,2013-01-23,203.5,208.58,203.36,204.72,12531796.0,IBM,2013-01
2578,2013-01-24,203.91,205.06,203.08,204.42,4447452.0,IBM,2013-01
2579,2013-01-25,204.45,205.18,204.13,204.97,3359187.0,IBM,2013-01
2580,2013-01-26,204.45,205.18,204.13,204.97,0.0,IBM,2013-01
2581,2013-01-27,204.45,205.18,204.13,204.97,0.0,IBM,2013-01
2582,2013-01-28,204.85,206.22,204.29,204.93,2823715.0,IBM,2013-01
2583,2013-01-29,204.34,205.73,203.64,203.9,3617743.0,IBM,2013-01
2584,2013-01-30,203.69,204.88,203.19,203.52,2998524.0,IBM,2013-01
2585,2013-01-31,203.32,204.47,202.96,203.07,3091506.0,IBM,2013-01
2586,2013-02-01,204.65,205.35,203.84,205.18,3371154.0,IBM,2013-02
2587,2013-02-02,204.65,205.35,203.84,205.18,0.0,IBM,2013-02
2588,2013-02-03,204.65,205.35,203.84,205.18,0.0,IBM,2013-02
2589,2013-02-04,204.19,205.02,203.57,203.79,3188819.0,IBM,2013-02
2590,2013-02-05,204.31,204.75,202.51,202.79,3636837.0,IBM,2013-02
2591,2013-02-06,200.39,201.29,199.56,201.02,3624203.0,IBM,2013-02
2592,2013-02-07,200.62,200.91,198.68,199.74,3076793.0,IBM,2013-02
2593,2013-02-08,199.97,202.09,199.68,201.68,2893254.0,IBM,2013-02
2594,2013-02-09,199.97,202.09,199.68,201.68,0.0,IBM,2013-02
2595,2013-02-10,199.97,202.09,199.68,201.68,0.0,IBM,2013-02
2596,2013-02-11,200.98,201.95,199.75,200.16,2944651.0,IBM,2013-02
2597,2013-02-12,200.01,200.74,199.02,200.04,2461779.0,IBM,2013-02
2598,2013-02-13,200.65,200.95,199.57,200.09,2169757.0,IBM,2013-02
2599,2013-02-14,199.73,200.32,199.26,199.65,3294126.0,IBM,2013-02
2600,2013-02-15,199.98,201.25,199.82,200.98,3627887.0,IBM,2013-02
2601,2013-02-16,199.98,201.25,199.82,200.98,0.0,IBM,2013-02
2602,2013-02-17,199.98,201.25,199.82,200.98,0.0,IBM,2013-02
2603,2013-02-18,199.98,201.25,199.82,200.98,0.0,IBM,2013-02
2604,2013-02-19,200.6,201.89,200.22,200.32,2998317.0,IBM,2013-02
2605,2013-02-20,200.62,201.72,198.86,199.31,3715411.0,IBM,2013-02
2606,2013-02-21,198.63,199.07,198.11,198.33,3923051.0,IBM,2013-02
2607,2013-02-22,199.23,201.09,198.84,201.09,3107976.0,IBM,2013-02
2608,2013-02-23,199.23,201.09,198.84,201.09,0.0,IBM,2013-02
2609,2013-02-24,199.23,201.09,198.84,201.09,0.0,IBM,2013-02
2610,2013-02-25,201.67,202.49,197.51,197.51,3847976.0,IBM,2013-02
2611,2013-02-26,198.63,199.9,197.84,199.14,3391562.0,IBM,2013-02
2612,2013-02-27,198.89,202.75,198.6,202.33,4185545.0,IBM,2013-02
2613,2013-02-28,202.18,203.12,200.79,200.83,4689998.0,IBM,2013-02
2614,2013-03-01,200.65,202.94,199.36,202.91,3309434.0,IBM,2013-03
2615,2013-03-02,200.65,202.94,199.36,202.91,0.0,IBM,2013-03
2616,2013-03-03,200.65,202.94,199.36,202.91,0.0,IBM,2013-03
2617,2013-03-04,202.59,205.19,202.55,205.19,3693365.0,IBM,2013-03
2618,2013-03-05,205.86,207.7,205.69,206.53,3807706.0,IBM,2013-03
2619,2013-03-06,207.03,208.49,206.66,208.38,3594899.0,IBM,2013-03
2620,2013-03-07,208.29,209.6,208.24,209.42,3884317.0,IBM,2013-03
2621,2013-03-08,209.85,210.74,209.43,210.38,3700986.0,IBM,2013-03
2622,2013-03-09,209.85,210.74,209.43,210.38,0.0,IBM,2013-03
2623,2013-03-10,209.85,210.74,209.43,210.38,0.0,IBM,2013-03
2624,2013-03-11,210.04,210.2,209.04,210.08,3049701.0,IBM,2013-03
2625,2013-03-12,209.4,210.73,209.09,210.55,3592096.0,IBM,2013-03
2626,2013-03-13,210.2,212.36,209.77,212.06,3357146.0,IBM,2013-03
2627,2013-03-14,212.15,215.86,212.15,215.8,5506969.0,IBM,2013-03
2628,2013-03-15,215.38,215.9,213.41,214.92,7937244.0,IBM,2013-03
2629,2013-03-16,215.38,215.9,213.41,214.92,0.0,IBM,2013-03
2630,2013-03-17,215.38,215.9,213.41,214.92,0.0,IBM,2013-03
2631,2013-03-18,212.9,214.5,212.64,213.21,3006125.0,IBM,2013-03
2632,2013-03-19,214.13,215.12,211.83,213.44,3198877.0,IBM,2013-03
2633,2013-03-20,214.76,215.82,214.3,215.06,3020648.0,IBM,2013-03
2634,2013-03-21,212.96,213.0,210.11,212.26,5830566.0,IBM,2013-03
2635,2013-03-22,212.21,213.17,211.62,212.08,3031457.0,IBM,2013-03
2636,2013-03-23,212.21,213.17,211.62,212.08,0.0,IBM,2013-03
2637,2013-03-24,212.21,213.17,211.62,212.08,0.0,IBM,2013-03
2638,2013-03-25,212.54,212.81,210.05,210.74,3242463.0,IBM,2013-03
2639,2013-03-26,211.77,212.5,211.5,212.36,2300240.0,IBM,2013-03
2640,2013-03-27,210.96,212.16,210.1,210.89,3223381.0,IBM,2013-03
2641,2013-03-28,209.83,213.44,209.74,213.3,3752999.0,IBM,2013-03
2642,2013-03-29,209.83,213.44,209.74,213.3,0.0,IBM,2013-03
2643,2013-03-30,209.83,213.44,209.74,213.3,0.0,IBM,2013-03
2644,2013-03-31,209.83,213.44,209.74,213.3,0.0,IBM,2013-03
2645,2013-04-01,212.8,213.5,211.25,212.38,2144926.0,IBM,2013-04
2646,2013-04-02,212.92,214.71,211.57,214.36,3117150.0,IBM,2013-04
2647,2013-04-03,214.32,214.89,212.63,212.66,3128818.0,IBM,2013-04
2648,2013-04-04,212.77,212.93,210.04,211.31,3709490.0,IBM,2013-04
2649,2013-04-05,209.1,209.84,206.34,209.41,4148177.0,IBM,2013-04
2650,2013-04-06,209.1,209.84,206.34,209.41,0.0,IBM,2013-04
2651,2013-04-07,209.1,209.84,206.34,209.41,0.0,IBM,2013-04
2652,2013-04-08,209.07,209.32,207.33,209.32,2351166.0,IBM,2013-04
2653,2013-04-09,209.56,210.0,208.61,209.22,2577249.0,IBM,2013-04
2654,2013-04-10,211.86,212.51,210.47,212.0,3524112.0,IBM,2013-04
2655,2013-04-11,211.5,213.09,210.85,212.92,3655566.0,IBM,2013-04
2656,2013-04-12,210.79,211.49,209.78,211.38,3165897.0,IBM,2013-04
2657,2013-04-13,210.79,211.49,209.78,211.38,0.0,IBM,2013-04
2658,2013-04-14,210.79,211.49,209.78,211.38,0.0,IBM,2013-04
2659,2013-04-15,210.44,211.69,209.26,209.26,4218575.0,IBM,2013-04
2660,2013-04-16,210.84,212.0,209.2,212.0,2860054.0,IBM,2013-04
2661,2013-04-17,210.53,211.09,209.5,209.67,3269874.0,IBM,2013-04
2662,2013-04-18,210.11,210.25,206.15,207.15,6501970.0,IBM,2013-04
2663,2013-04-19,195.74,196.5,189.76,190.0,18848883.0,IBM,2013-04
2664,2013-04-20,195.74,196.5,189.76,190.0,0.0,IBM,2013-04
2665,2013-04-21,195.74,196.5,189.76,190.0,0.0,IBM,2013-04
2666,2013-04-22,191.15,191.38,187.68,187.83,9847065.0,IBM,2013-04
2667,2013-04-23,189.27,192.56,188.61,191.61,6301279.0,IBM,2013-04
2668,2013-04-24,192.16,192.5,191.09,191.71,3694008.0,IBM,2013-04
2669,2013-04-25,192.69,195.17,192.32,193.95,4651956.0,IBM,2013-04
2670,2013-04-26,194.16,194.71,193.25,194.31,3490234.0,IBM,2013-04
2671,2013-04-27,194.16,194.71,193.25,194.31,0.0,IBM,2013-04
2672,2013-04-28,194.16,194.71,193.25,194.31,0.0,IBM,2013-04
2673,2013-04-29,194.78,199.68,194.65,199.15,5937395.0,IBM,2013-04
2674,2013-04-30,199.13,202.59,197.35,202.54,7540835.0,IBM,2013-04
2675,2013-05-01,201.87,202.17,199.2,199.63,4899267.0,IBM,2013-05
2676,2013-05-02,200.12,202.43,199.75,202.39,3946539.0,IBM,2013-05
2677,2013-05-03,203.94,205.32,203.75,204.51,4494744.0,IBM,2013-05
2678,2013-05-04,203.94,205.32,203.75,204.51,0.0,IBM,2013-05
2679,2013-05-05,203.94,205.32,203.75,204.51,0.0,IBM,2013-05
2680,2013-05-06,203.79,203.99,201.52,202.78,4827188.0,IBM,2013-05
2681,2013-05-07,202.81,203.73,201.65,203.63,3450976.0,IBM,2013-05
2682,2013-05-08,202.94,204.85,202.51,204.82,3602292.0,IBM,2013-05
2683,2013-05-09,204.69,205.0,202.72,203.24,3542923.0,IBM,2013-05
2684,2013-05-10,203.37,204.53,202.82,204.47,3279558.0,IBM,2013-05
2685,2013-05-11,203.37,204.53,202.82,204.47,0.0,IBM,2013-05
2686,2013-05-12,203.37,204.53,202.82,204.47,0.0,IBM,2013-05
2687,2013-05-13,204.18,204.47,202.22,202.47,3651831.0,IBM,2013-05
2688,2013-05-14,202.09,203.67,202.08,203.21,3701203.0,IBM,2013-05
2689,2013-05-15,202.25,203.68,202.04,203.32,4030080.0,IBM,2013-05
2690,2013-05-16,204.0,206.59,204.0,204.69,4506972.0,IBM,2013-05
2691,2013-05-17,205.25,209.5,204.99,208.44,5704295.0,IBM,2013-05
2692,2013-05-18,205.25,209.5,204.99,208.44,0.0,IBM,2013-05
2693,2013-05-19,205.25,209.5,204.99,208.44,0.0,IBM,2013-05
2694,2013-05-20,208.02,209.15,207.42,207.6,3614453.0,IBM,2013-05
2695,2013-05-21,207.24,209.48,207.0,208.65,2982927.0,IBM,2013-05
2696,2013-05-22,208.5,210.15,206.12,206.99,5187131.0,IBM,2013-05
2697,2013-05-23,205.48,208.61,205.13,206.16,5180440.0,IBM,2013-05
2698,2013-05-24,204.69,206.43,204.42,205.72,3295737.0,IBM,2013-05
2699,2013-05-25,204.69,206.43,204.42,205.72,0.0,IBM,2013-05
2700,2013-05-26,204.69,206.43,204.42,205.72,0.0,IBM,2013-05
2701,2013-05-27,204.69,206.43,204.42,205.72,0.0,IBM,2013-05
2702,2013-05-28,207.44,208.59,207.16,207.78,4011700.0,IBM,2013-05
2703,2013-05-29,206.22,208.42,206.04,207.92,3439413.0,IBM,2013-05
2704,2013-05-30,206.97,210.99,206.97,209.36,4400197.0,IBM,2013-05
2705,2013-05-31,208.59,211.98,208.02,208.02,4950406.0,IBM,2013-05
2706,2013-06-01,208.59,211.98,208.02,208.02,0.0,IBM,2013-06
2707,2013-06-02,208.59,211.98,208.02,208.02,0.0,IBM,2013-06
2708,2013-06-03,208.25,210.05,207.33,208.95,3323648.0,IBM,2013-06
2709,2013-06-04,208.6,209.0,205.08,206.19,3598659.0,IBM,2013-06
2710,2013-06-05,205.16,206.29,202.4,202.74,4215365.0,IBM,2013-06
2711,2013-06-06,203.23,204.2,201.47,203.8,3679532.0,IBM,2013-06
2712,2013-06-07,204.85,206.35,204.11,206.35,2953540.0,IBM,2013-06
2713,2013-06-08,204.85,206.35,204.11,206.35,0.0,IBM,2013-06
2714,2013-06-09,204.85,206.35,204.11,206.35,0.0,IBM,2013-06
2715,2013-06-10,206.97,206.98,204.9,205.02,2652420.0,IBM,2013-06
2716,2013-06-11,203.17,205.95,202.51,203.98,2813120.0,IBM,2013-06
2717,2013-06-12,204.59,205.23,200.51,201.2,3409855.0,IBM,2013-06
2718,2013-06-13,201.01,204.4,200.34,203.77,2899698.0,IBM,2013-06
2719,2013-06-14,203.97,204.74,201.81,202.2,2604459.0,IBM,2013-06
2720,2013-06-15,203.97,204.74,201.81,202.2,0.0,IBM,2013-06
2721,2013-06-16,203.97,204.74,201.81,202.2,0.0,IBM,2013-06
2722,2013-06-17,203.44,205.17,202.55,203.04,3220009.0,IBM,2013-06
2723,2013-06-18,203.02,206.09,202.87,204.87,3278151.0,IBM,2013-06
2724,2013-06-19,204.44,205.03,201.93,201.94,2846204.0,IBM,2013-06
2725,2013-06-20,200.67,201.7,197.28,197.35,4516329.0,IBM,2013-06
2726,2013-06-21,198.5,198.52,193.54,195.46,8918918.0,IBM,2013-06
2727,2013-06-22,198.5,198.52,193.54,195.46,0.0,IBM,2013-06
2728,2013-06-23,198.5,198.52,193.54,195.46,0.0,IBM,2013-06
2729,2013-06-24,193.99,194.91,191.34,193.54,4356153.0,IBM,2013-06
2730,2013-06-25,195.31,195.59,193.15,194.98,3848021.0,IBM,2013-06
2731,2013-06-26,195.97,196.23,194.5,194.86,3320202.0,IBM,2013-06
2732,2013-06-27,196.05,196.9,195.29,195.65,3519332.0,IBM,2013-06
2733,2013-06-28,191.73,192.66,188.41,191.11,10056856.0,IBM,2013-06
2734,2013-06-29,191.73,192.66,188.41,191.11,0.0,IBM,2013-06
2735,2013-06-30,191.73,192.66,188.41,191.11,0.0,IBM,2013-06
2736,2013-07-01,192.15,193.8,191.12,191.28,4442422.0,IBM,2013-07
2737,2013-07-02,190.78,193.23,190.26,191.5,3657855.0,IBM,2013-07
2738,2013-07-03,190.98,194.22,190.51,193.25,1878313.0,IBM,2013-07
2739,2013-07-04,190.98,194.22,190.51,193.25,0.0,IBM,2013-07
2740,2013-07-05,194.49,195.16,192.35,194.93,2407971.0,IBM,2013-07
2741,2013-07-06,194.49,195.16,192.35,194.93,0.0,IBM,2013-07
2742,2013-07-07,194.49,195.16,192.35,194.93,0.0,IBM,2013-07
2743,2013-07-08,195.6,195.78,194.61,194.98,2948458.0,IBM,2013-07
2744,2013-07-09,191.88,192.8,190.78,191.3,5204685.0,IBM,2013-07
2745,2013-07-10,191.51,193.43,191.27,192.25,3891960.0,IBM,2013-07
2746,2013-07-11,193.78,194.11,192.61,192.8,4179123.0,IBM,2013-07
2747,2013-07-12,193.07,193.7,191.59,192.07,4495892.0,IBM,2013-07
2748,2013-07-13,193.07,193.7,191.59,192.07,0.0,IBM,2013-07
2749,2013-07-14,193.07,193.7,191.59,192.07,0.0,IBM,2013-07
2750,2013-07-15,192.42,194.89,191.68,194.0,5678238.0,IBM,2013-07
2751,2013-07-16,194.04,194.58,192.68,193.85,3747394.0,IBM,2013-07
2752,2013-07-17,194.72,194.89,193.03,194.55,6868411.0,IBM,2013-07
2753,2013-07-18,198.27,200.94,195.99,197.99,8394310.0,IBM,2013-07
2754,2013-07-19,197.91,197.99,193.24,193.54,6998591.0,IBM,2013-07
2755,2013-07-20,197.91,197.99,193.24,193.54,0.0,IBM,2013-07
2756,2013-07-21,197.91,197.99,193.24,193.54,0.0,IBM,2013-07
2757,2013-07-22,193.4,195.79,193.28,194.09,3399461.0,IBM,2013-07
2758,2013-07-23,194.21,196.43,194.1,194.98,2864114.0,IBM,2013-07
2759,2013-07-24,195.95,197.3,195.86,196.61,2958239.0,IBM,2013-07
2760,2013-07-25,196.3,197.83,195.66,197.22,3014255.0,IBM,2013-07
2761,2013-07-26,196.59,197.37,195.0,197.35,2485006.0,IBM,2013-07
2762,2013-07-27,196.59,197.37,195.0,197.35,0.0,IBM,2013-07
2763,2013-07-28,196.59,197.37,195.0,197.35,0.0,IBM,2013-07
2764,2013-07-29,196.83,197.19,195.53,196.21,2113754.0,IBM,2013-07
2765,2013-07-30,196.99,197.83,195.81,196.01,2663216.0,IBM,2013-07
2766,2013-07-31,194.49,196.91,194.49,195.04,3809982.0,IBM,2013-07
2767,2013-08-01,196.65,197.17,195.41,195.81,2877770.0,IBM,2013-08
2768,2013-08-02,195.5,195.5,193.22,195.16,3873908.0,IBM,2013-08
2769,2013-08-03,195.5,195.5,193.22,195.16,0.0,IBM,2013-08
2770,2013-08-04,195.5,195.5,193.22,195.16,0.0,IBM,2013-08
2771,2013-08-05,195.16,195.88,194.35,195.5,2492663.0,IBM,2013-08
2772,2013-08-06,192.26,192.51,190.27,190.99,5939557.0,IBM,2013-08
2773,2013-08-07,189.6,189.93,188.05,188.56,3901716.0,IBM,2013-08
2774,2013-08-08,189.45,189.87,186.79,187.93,4547756.0,IBM,2013-08
2775,2013-08-09,188.0,189.16,187.0,187.82,3250000.0,IBM,2013-08
2776,2013-08-10,188.0,189.16,187.0,187.82,0.0,IBM,2013-08
2777,2013-08-11,188.0,189.16,187.0,187.82,0.0,IBM,2013-08
2778,2013-08-12,186.97,189.56,186.89,189.09,3026839.0,IBM,2013-08
2779,2013-08-13,189.54,189.99,187.56,188.42,3542932.0,IBM,2013-08
2780,2013-08-14,188.58,188.93,187.3,187.53,2899115.0,IBM,2013-08
2781,2013-08-15,186.23,187.0,185.45,185.79,3692360.0,IBM,2013-08
2782,2013-08-16,185.54,186.46,185.34,185.34,3427964.0,IBM,2013-08
2783,2013-08-17,185.54,186.46,185.34,185.34,0.0,IBM,2013-08
2784,2013-08-18,185.54,186.46,185.34,185.34,0.0,IBM,2013-08
2785,2013-08-19,185.3,186.5,183.98,184.23,3251127.0,IBM,2013-08
2786,2013-08-20,184.37,185.63,183.17,184.56,3122098.0,IBM,2013-08
2787,2013-08-21,184.67,186.57,184.28,184.86,3551207.0,IBM,2013-08
2788,2013-08-22,185.65,186.25,184.25,185.19,2354836.0,IBM,2013-08
2789,2013-08-23,185.34,185.74,184.57,185.42,2295092.0,IBM,2013-08
2790,2013-08-24,185.34,185.74,184.57,185.42,0.0,IBM,2013-08
2791,2013-08-25,185.34,185.74,184.57,185.42,0.0,IBM,2013-08
2792,2013-08-26,185.27,187.0,184.68,184.74,2174908.0,IBM,2013-08
2793,2013-08-27,183.63,184.5,182.57,182.74,3190642.0,IBM,2013-08
2794,2013-08-28,182.68,183.47,181.1,182.16,3979196.0,IBM,2013-08
2795,2013-08-29,181.96,183.7,181.44,182.64,2981180.0,IBM,2013-08
2796,2013-08-30,182.75,182.99,181.51,182.27,2731141.0,IBM,2013-08
2797,2013-08-31,182.75,182.99,181.51,182.27,0.0,IBM,2013-08
2798,2013-09-01,182.75,182.99,181.51,182.27,0.0,IBM,2013-09
2799,2013-09-02,182.75,182.99,181.51,182.27,0.0,IBM,2013-09
